Year,Stage,Input,Output,CO2
2020,pack,GWh_nmc,bev_nmc,0.10306101521283648
2020,pack,GWh_nmc,phev_nmc,0.10306101521283648
2020,pack,GWh_nmc,bev_lfp,0.10306101521283648
2020,pack,GWh_nmc,phev_lfp,0.10306101521283648
2020,pack,GWh_lfp,bev_nmc,0.10306101521283648
2020,pack,GWh_lfp,phev_nmc,0.10306101521283648
2020,pack,GWh_lfp,bev_lfp,0.10306101521283648
2020,pack,GWh_lfp,phev_lfp,0.10306101521283648
2021,pack,GWh_nmc,bev_nmc,0.1020304050607081
2021,pack,GWh_nmc,phev_nmc,0.1020304050607081
2021,pack,GWh_nmc,bev_lfp,0.1020304050607081
2021,pack,GWh_nmc,phev_lfp,0.1020304050607081
2021,pack,GWh_lfp,bev_nmc,0.1020304050607081
2021,pack,GWh_lfp,phev_nmc,0.1020304050607081
2021,pack,GWh_lfp,bev_lfp,0.1020304050607081
2021,pack,GWh_lfp,phev_lfp,0.1020304050607081
2022,pack,GWh_nmc,bev_nmc,0.10101010101010102
2022,pack,GWh_nmc,phev_nmc,0.10101010101010102
2022,pack,GWh_nmc,bev_lfp,0.10101010101010102
2022,pack,GWh_nmc,phev_lfp,0.10101010101010102
2022,pack,GWh_lfp,bev_nmc,0.10101010101010102
2022,pack,GWh_lfp,phev_nmc,0.10101010101010102
2022,pack,GWh_lfp,bev_lfp,0.10101010101010102
2022,pack,GWh_lfp,phev_lfp,0.10101010101010102
2023,pack,GWh_nmc,bev_nmc,0.1
2023,pack,GWh_nmc,phev_nmc,0.1
2023,pack,GWh_nmc,bev_lfp,0.1
2023,pack,GWh_nmc,phev_lfp,0.1
2023,pack,GWh_lfp,bev_nmc,0.1
2023,pack,GWh_lfp,phev_nmc,0.1
2023,pack,GWh_lfp,bev_lfp,0.1
2023,pack,GWh_lfp,phev_lfp,0.1
2024,pack,GWh_nmc,bev_nmc,0.099
2024,pack,GWh_nmc,phev_nmc,0.099
2024,pack,GWh_nmc,bev_lfp,0.099
2024,pack,GWh_nmc,phev_lfp,0.099
2024,pack,GWh_lfp,bev_nmc,0.099
2024,pack,GWh_lfp,phev_nmc,0.099
2024,pack,GWh_lfp,bev_lfp,0.099
2024,pack,GWh_lfp,phev_lfp,0.099
2025,pack,GWh_nmc,bev_nmc,0.09801
2025,pack,GWh_nmc,phev_nmc,0.09801
2025,pack,GWh_nmc,bev_lfp,0.09801
2025,pack,GWh_nmc,phev_lfp,0.09801
2025,pack,GWh_lfp,bev_nmc,0.09801
2025,pack,GWh_lfp,phev_nmc,0.09801
2025,pack,GWh_lfp,bev_lfp,0.09801
2025,pack,GWh_lfp,phev_lfp,0.09801
2026,pack,GWh_nmc,bev_nmc,0.0970299
2026,pack,GWh_nmc,phev_nmc,0.0970299
2026,pack,GWh_nmc,bev_lfp,0.0970299
2026,pack,GWh_nmc,phev_lfp,0.0970299
2026,pack,GWh_lfp,bev_nmc,0.0970299
2026,pack,GWh_lfp,phev_nmc,0.0970299
2026,pack,GWh_lfp,bev_lfp,0.0970299
2026,pack,GWh_lfp,phev_lfp,0.0970299
2027,pack,GWh_nmc,bev_nmc,0.096059601
2027,pack,GWh_nmc,phev_nmc,0.096059601
2027,pack,GWh_nmc,bev_lfp,0.096059601
2027,pack,GWh_nmc,phev_lfp,0.096059601
2027,pack,GWh_lfp,bev_nmc,0.096059601
2027,pack,GWh_lfp,phev_nmc,0.096059601
2027,pack,GWh_lfp,bev_lfp,0.096059601
2027,pack,GWh_lfp,phev_lfp,0.096059601
2028,pack,GWh_nmc,bev_nmc,0.09509900499
2028,pack,GWh_nmc,phev_nmc,0.09509900499
2028,pack,GWh_nmc,bev_lfp,0.09509900499
2028,pack,GWh_nmc,phev_lfp,0.09509900499
2028,pack,GWh_lfp,bev_nmc,0.09509900499
2028,pack,GWh_lfp,phev_nmc,0.09509900499
2028,pack,GWh_lfp,bev_lfp,0.09509900499
2028,pack,GWh_lfp,phev_lfp,0.09509900499
2029,pack,GWh_nmc,bev_nmc,0.0941480149401
2029,pack,GWh_nmc,phev_nmc,0.0941480149401
2029,pack,GWh_nmc,bev_lfp,0.0941480149401
2029,pack,GWh_nmc,phev_lfp,0.0941480149401
2029,pack,GWh_lfp,bev_nmc,0.0941480149401
2029,pack,GWh_lfp,phev_nmc,0.0941480149401
2029,pack,GWh_lfp,bev_lfp,0.0941480149401
2029,pack,GWh_lfp,phev_lfp,0.0941480149401
2030,pack,GWh_nmc,bev_nmc,0.093206534790699
2030,pack,GWh_nmc,phev_nmc,0.093206534790699
2030,pack,GWh_nmc,bev_lfp,0.093206534790699
2030,pack,GWh_nmc,phev_lfp,0.093206534790699
2030,pack,GWh_lfp,bev_nmc,0.093206534790699
2030,pack,GWh_lfp,phev_nmc,0.093206534790699
2030,pack,GWh_lfp,bev_lfp,0.093206534790699
2030,pack,GWh_lfp,phev_lfp,0.093206534790699
2031,pack,GWh_nmc,bev_nmc,0.092274469442792
2031,pack,GWh_nmc,phev_nmc,0.092274469442792
2031,pack,GWh_nmc,bev_lfp,0.092274469442792
2031,pack,GWh_nmc,phev_lfp,0.092274469442792
2031,pack,GWh_lfp,bev_nmc,0.092274469442792
2031,pack,GWh_lfp,phev_nmc,0.092274469442792
2031,pack,GWh_lfp,bev_lfp,0.092274469442792
2031,pack,GWh_lfp,phev_lfp,0.092274469442792
2032,pack,GWh_nmc,bev_nmc,0.09135172474836407
2032,pack,GWh_nmc,phev_nmc,0.09135172474836407
2032,pack,GWh_nmc,bev_lfp,0.09135172474836407
2032,pack,GWh_nmc,phev_lfp,0.09135172474836407
2032,pack,GWh_lfp,bev_nmc,0.09135172474836407
2032,pack,GWh_lfp,phev_nmc,0.09135172474836407
2032,pack,GWh_lfp,bev_lfp,0.09135172474836407
2032,pack,GWh_lfp,phev_lfp,0.09135172474836407
2033,pack,GWh_nmc,bev_nmc,0.09043820750088044
2033,pack,GWh_nmc,phev_nmc,0.09043820750088044
2033,pack,GWh_nmc,bev_lfp,0.09043820750088044
2033,pack,GWh_nmc,phev_lfp,0.09043820750088044
2033,pack,GWh_lfp,bev_nmc,0.09043820750088044
2033,pack,GWh_lfp,phev_nmc,0.09043820750088044
2033,pack,GWh_lfp,bev_lfp,0.09043820750088044
2033,pack,GWh_lfp,phev_lfp,0.09043820750088044
2034,pack,GWh_nmc,bev_nmc,0.08953382542587163
2034,pack,GWh_nmc,phev_nmc,0.08953382542587163
2034,pack,GWh_nmc,bev_lfp,0.08953382542587163
2034,pack,GWh_nmc,phev_lfp,0.08953382542587163
2034,pack,GWh_lfp,bev_nmc,0.08953382542587163
2034,pack,GWh_lfp,phev_nmc,0.08953382542587163
2034,pack,GWh_lfp,bev_lfp,0.08953382542587163
2034,pack,GWh_lfp,phev_lfp,0.08953382542587163
2035,pack,GWh_nmc,bev_nmc,0.08863848717161292
2035,pack,GWh_nmc,phev_nmc,0.08863848717161292
2035,pack,GWh_nmc,bev_lfp,0.08863848717161292
2035,pack,GWh_nmc,phev_lfp,0.08863848717161292
2035,pack,GWh_lfp,bev_nmc,0.08863848717161292
2035,pack,GWh_lfp,phev_nmc,0.08863848717161292
2035,pack,GWh_lfp,bev_lfp,0.08863848717161292
2035,pack,GWh_lfp,phev_lfp,0.08863848717161292
2036,pack,GWh_nmc,bev_nmc,0.08775210229989677
